"FQ","FCLTY","OWNER","TABLE_NAME","COLUMN_NAME","DATA_TYPE","DATA_LENGTH","DATA_PRECISION","DATA_SCALE","NULLABLE","COLUMN_ID"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,AEM_REPORT_USERS,TRAINER,NUMBER,"22",,,Y,"4"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,AEM_REPORT_USERS,OPERATORMONITORINGROOM,NUMBER,"22",,,Y,"13"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,AEM_REPORT_USERS,ACTUALTIMEINFLOW,NUMBER,"22",,,Y,"7"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,AEM_REPORT_USERS,ACCESSJUSTIFICATION,VARCHAR2,"80",,,Y,"6"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,AEM_REPORT_USERS,MAXTIMEINFLOW,NUMBER,"22",,,Y,"8"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,AEM_REPORT_USERS,OPERATORMONITACTIVITYDONE,NUMBER,"22",,,Y,"11"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,AEM_REPORT_USERS,ALMTIMEINFLOW,NUMBER,"22",,,Y,"9"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,AEM_REPORT_USERS,CLEANING,NUMBER,"22",,,Y,"3"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,AEM_REPORT_USERS,OPERINACTIVITYLOGREQ,NUMBER,"22",,,Y,"30"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,AEM_REPORT_USERS,USERMAXTIMEINROOMS01,NUMBER,"22",,,Y,"17"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,AEM_REPORT_USERS,USERMAXTIMEINROOMS04,NUMBER,"22",,,Y,"20"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,AEM_REPORT_USERS,OPERATORMONITACTIVITYBYPASSED,NUMBER,"22",,,Y,"12"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,AEM_REPORT_USERS,USERMAXTIMEINROOMS03,NUMBER,"22",,,Y,"19"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,AEM_REPORT_USERS,ALMTIMEINSTERILEROOMS,NUMBER,"22",,,Y,"28"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,AEM_REPORT_USERS,TIMEINSTERILEROOMS,NUMBER,"22",,,Y,"27"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,AEM_REPORT_USERS,OPERATORMONITACTIVITYREQ,NUMBER,"22",,,Y,"10"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,AEM_REPORT_USERS,USEROUTOFPATH,NUMBER,"22",,,Y,"16"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,AEM_REPORT_USERS,OPERINACTIVITYLOGREQBYPASSED,NUMBER,"22",,,Y,"29"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,AEM_REPORT_USERS,SEQUENCE,VARCHAR2,"40",,,N,"15"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,AEM_REPORT_USERS,USERNAME,VARCHAR2,"40",,,N,"1"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,AEM_REPORT_USERS,USERMAXTIMEINROOMS06,NUMBER,"22",,,Y,"22"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,AEM_REPORT_USERS,FULLNAME,VARCHAR2,"80",,,N,"14"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,AEM_REPORT_USERS,USERMAXTIMEINROOMS05,NUMBER,"22",,,Y,"21"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,AEM_REPORT_USERS,USERMAXTIMEINROOMS07,NUMBER,"22",,,Y,"23"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,AKYLUX_LOG,MSG,VARCHAR2,"2048",,,N,"2"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,AKYLUX_LOG,SEVERITY,NUMBER,"22","1","0",N,"4"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,AKYLUX_LOG,ID,NUMBER,"22","18","0",N,"1"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,AKYLUX_LOG,CONTEXT,VARCHAR2,"50",,,N,"5"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,AKYLUX_LOG,TIMESTAMP,VARCHAR2,"20",,,N,"3"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMSPROCESS,APPLICATION,VARCHAR2,"80",,,N,"3"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMSPROCESS,NODENAME,VARCHAR2,"80",,,N,"2"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMSPROCESS,NOTE,VARCHAR2,"1024",,,N,"10"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMSPROCESS,TYPE,VARCHAR2,"40",,,N,"8"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMSPROCESS,DESCRIPTION,VARCHAR2,"1025",,,Y,"11"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMSPROCESS,TAGNAME,VARCHAR2,"40",,,N,"6"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMSPROCESS,USRNAME,VARCHAR2,"80",,,N,"4"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMSPROCESS,USRFULLNAME,VARCHAR2,"80",,,N,"5"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMSPROCESS,TIMESTAMP1,DATE,"7",,,Y,"12"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMSPROCESS,VALUE,VARCHAR2,"40",,,N,"7"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMSPROCESS,TIMESTAMP,DATE,"7",,,N,"1"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMSPROCESS,EVENT,VARCHAR2,"40",,,N,"9"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMSPROCESS_BATCH,USRNAME,VARCHAR2,"80",,,Y,"4"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMSPROCESS_BATCH,DESCRIPTION,VARCHAR2,"1025",,,Y,"11"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMSPROCESS_BATCH,TIMESTAMP,DATE,"7",,,Y,"1"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMSPROCESS_BATCH,TYPE,VARCHAR2,"40",,,Y,"8"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMSPROCESS_BATCH,APPLICATION,VARCHAR2,"80",,,Y,"3"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMSPROCESS_BATCH,BATCH,VARCHAR2,"15",,,Y,"13"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMSPROCESS_BATCH,EVENT,VARCHAR2,"40",,,Y,"9"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMSPROCESS_BATCH,TAGNAME,VARCHAR2,"40",,,Y,"6"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMSPROCESS_BATCH,VALUE,VARCHAR2,"40",,,Y,"7"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMSPROCESS_BATCH,USRFULLNAME,VARCHAR2,"80",,,Y,"5"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMSPROCESS_BATCH,NOTE,VARCHAR2,"1024",,,Y,"10"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMSPROCESS_BATCH,NODENAME,VARCHAR2,"80",,,Y,"2"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMSPROCESS_BATCH,TIMESTAMP1,DATE,"7",,,Y,"12"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMS_AUTOCLAVES,PRODUCT_CODE,VARCHAR2,"50",,,Y,"5"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMS_AUTOCLAVES,RECIPE_REV,NUMBER,"22",,,Y,"7"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMS_AUTOCLAVES,ID_MACHINE,VARCHAR2,"50",,,Y,"2"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMS_AUTOCLAVES,FASE_OF_CYCLE,VARCHAR2,"50",,,Y,"10"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMS_AUTOCLAVES,ACK_NOTES,VARCHAR2,"1024",,,Y,"16"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMS_AUTOCLAVES,ACK_TIME,DATE,"7",,,Y,"13"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMS_AUTOCLAVES,ID_LINE,VARCHAR2,"100",,,Y,"1"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMS_AUTOCLAVES,ID_CYCLE,VARCHAR2,"50",,,Y,"3"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMS_AUTOCLAVES,ALARM_DESCRIPTION,VARCHAR2,"255",,,Y,"9"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMS_AUTOCLAVES,START_TIME,DATE,"7",,,Y,"11"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMS_AUTOCLAVES,END_TIME,DATE,"7",,,Y,"12"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMS_AUTOCLAVES,ACK_USERID,VARCHAR2,"25",,,Y,"14"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMS_AUTOCLAVES,ALARM_TAGNAME,VARCHAR2,"50",,,Y,"8"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMS_AUTOCLAVES,ACK_FULLNAME,VARCHAR2,"80",,,Y,"15"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMS_AUTOCLAVES,BATCH,VARCHAR2,"50",,,Y,"4"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMS_AUTOCLAVES,RECIPE_NAME,VARCHAR2,"255",,,Y,"6"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMS_ESIGN,USRFULLNAME,VARCHAR2,"80",,,Y,"7"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMS_ESIGN,TIMESTAMP_OUT,DATE,"7",,,Y,"3"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMS_ESIGN,NODENAME,VARCHAR2,"80",,,Y,"4"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMS_ESIGN,TAGNAME,VARCHAR2,"255",,,Y,"8"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMS_ESIGN,TIMESTAMP_ACK,DATE,"7",,,Y,"1"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMS_ESIGN,ID_CYCLE,VARCHAR2,"255",,,Y,"15"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMS_ESIGN,APPLICATION,VARCHAR2,"80",,,Y,"5"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMS_ESIGN,BATCH,VARCHAR2,"255",,,Y,"14"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMS_ESIGN,VALUE,VARCHAR2,"40",,,Y,"9"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMS_ESIGN,SEVERITY,VARCHAR2,"3",,,Y,"16"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMS_ESIGN,TIMESTAMP_IN,DATE,"7",,,Y,"2"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMS_ESIGN,DESCRIPTION,VARCHAR2,"1025",,,Y,"13"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMS_ESIGN,NOTE,VARCHAR2,"1024",,,Y,"12"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMS_ESIGN,USRNAME,VARCHAR2,"80",,,Y,"6"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMS_ESIGN,TYPE,VARCHAR2,"40",,,Y,"10"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMS_ESIGN,EVENT,VARCHAR2,"40",,,Y,"11"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMS_WITHOUT_ESIGNATURE,EVENT,VARCHAR2,"40",,,Y,"11"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMS_WITHOUT_ESIGNATURE,TIMESTAMP_OUT,DATE,"7",,,Y,"3"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMS_WITHOUT_ESIGNATURE,VALUE,VARCHAR2,"40",,,Y,"9"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMS_WITHOUT_ESIGNATURE,BATCH,VARCHAR2,"255",,,Y,"14"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMS_WITHOUT_ESIGNATURE,ID_CYCLE,VARCHAR2,"255",,,Y,"15"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMS_WITHOUT_ESIGNATURE,NODENAME,VARCHAR2,"80",,,Y,"4"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMS_WITHOUT_ESIGNATURE,USRNAME,VARCHAR2,"80",,,Y,"6"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMS_WITHOUT_ESIGNATURE,DESCRIPTION,VARCHAR2,"1025",,,Y,"13"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMS_WITHOUT_ESIGNATURE,TIMESTAMP_ACK,DATE,"7",,,Y,"1"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMS_WITHOUT_ESIGNATURE,SEVERITY,VARCHAR2,"3",,,Y,"16"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMS_WITHOUT_ESIGNATURE,USRFULLNAME,VARCHAR2,"80",,,Y,"7"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMS_WITHOUT_ESIGNATURE,NOTE,VARCHAR2,"1024",,,Y,"12"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMS_WITHOUT_ESIGNATURE,TIMESTAMP_IN,DATE,"7",,,Y,"2"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMS_WITHOUT_ESIGNATURE,TYPE,VARCHAR2,"40",,,Y,"10"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMS_WITHOUT_ESIGNATURE,TAGNAME,VARCHAR2,"255",,,Y,"8"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,ALARMS_WITHOUT_ESIGNATURE,APPLICATION,VARCHAR2,"80",,,Y,"5"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,APOLLO4_NCID,NCID_DECODED,VARCHAR2,"20",,,Y,"3"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,APOLLO4_NCID,USR_1_NOTE,VARCHAR2,"255",,,N,"9"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,APOLLO4_NCID,USR_1_ID,VARCHAR2,"20",,,N,"7"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,APOLLO4_NCID,USR_2_DATE,DATE,"7",,,Y,"10"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,APOLLO4_NCID,STATUS,VARCHAR2,"1",,,N,"5"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,APOLLO4_NCID,REVISION,NUMBER,"22","2","0",N,"4"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,APOLLO4_NCID,DSSACODE,VARCHAR2,"20",,,N,"2"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,APOLLO4_NCID,LINE,VARCHAR2,"20",,,N,"1"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,APOLLO4_NCID,USR_2_ID,VARCHAR2,"20",,,Y,"11"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,APOLLO4_NCID,USR_2_FN,VARCHAR2,"80",,,Y,"12"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,APOLLO4_NCID,USR_1_FN,VARCHAR2,"80",,,N,"8"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,APOLLO4_NCID,USR_2_NOTE,VARCHAR2,"255",,,Y,"13"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,APOLLO4_NCID,USR_1_DATE,DATE,"7",,,N,"6"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,AUDIT_TRAILRICETTA,NOMEPRODOTTO,VARCHAR2,"20",,,N,"7"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,AUDIT_TRAILRICETTA,TIMESTAMP,DATE,"7",,,N,"1"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,AUDIT_TRAILRICETTA,REVISIONE,NUMBER,"22","4","0",N,"8"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,AUDIT_TRAILRICETTA,SNODENAME,VARCHAR2,"20",,,N,"2"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,AUDIT_TRAILRICETTA,NUMEROPROGRAMMA,NUMBER,"22","4","0",N,"6"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,AUDIT_TRAILRICETTA,NOTE,VARCHAR2,"1024",,,N,"5"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,AUDIT_TRAILRICETTA,FULLNAME,VARCHAR2,"30",,,N,"4"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,AUDIT_TRAILRICETTA,USRNAME,VARCHAR2,"20",,,N,"3"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,BIODECONTAMINAZIONE,TIMESTAMP,DATE,"7",,,N,"1"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,BIODECONTAMINAZIONE,DESCRIZIONE,VARCHAR2,"100",,,N,"7"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,BIODECONTAMINAZIONE,NOTE,VARCHAR2,"1024",,,N,"10"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,BIODECONTAMINAZIONE,FULLNAME2,VARCHAR2,"50",,,Y,"13"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,BIODECONTAMINAZIONE,NOTE2,VARCHAR2,"1024",,,Y,"14"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,BIODECONTAMINAZIONE,NODENAME,VARCHAR2,"20",,,N,"2"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,BIODECONTAMINAZIONE,SLOTTO,VARCHAR2,"12",,,Y,"9"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,BIODECONTAMINAZIONE,CICLE,VARCHAR2,"80",,,N,"6"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,BIODECONTAMINAZIONE,FASE,VARCHAR2,"100",,,Y,"8"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,BIODECONTAMINAZIONE,TIMESTAMP2,DATE,"7",,,Y,"11"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,BIODECONTAMINAZIONE,CODMACCHINA,VARCHAR2,"20",,,N,"3"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,BIODECONTAMINAZIONE,FULLNAME,VARCHAR2,"50",,,N,"5"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,BIODECONTAMINAZIONE,USERID,VARCHAR2,"30",,,N,"4"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,BIODECONTAMINAZIONE,USERID2,VARCHAR2,"30",,,Y,"12"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,BLISTER_NCID,BULKCODE,VARCHAR2,"20",,,N,"2"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,BLISTER_NCID,USR_2_DATE,DATE,"7",,,Y,"11"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,BLISTER_NCID,NCID,VARCHAR2,"1",,,N,"3"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,BLISTER_NCID,USR_1_DATE,DATE,"7",,,N,"7"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,BLISTER_NCID,USR_1_ID,VARCHAR2,"20",,,N,"8"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,BLISTER_NCID,USR_2_NOTE,VARCHAR2,"255",,,Y,"14"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,BLISTER_NCID,CAMERA,NUMBER,"22","1","0",N,"4"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,BLISTER_NCID,USR_2_ID,VARCHAR2,"20",,,Y,"12"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,BLISTER_NCID,USR_2_FN,VARCHAR2,"80",,,Y,"13"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,BLISTER_NCID,USR_1_FN,VARCHAR2,"80",,,N,"9"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,BLISTER_NCID,LINE,VARCHAR2,"20",,,Y,"1"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,BLISTER_NCID,STATUS,VARCHAR2,"1",,,N,"6"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,BLISTER_NCID,USR_1_NOTE,VARCHAR2,"255",,,N,"10"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,BLISTER_NCID,REVISION,NUMBER,"22","2","0",N,"5"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CALIBRATIONS,USRFULLNAME,VARCHAR2,"50",,,N,"18"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CALIBRATIONS,RESULTVALUE#3,VARCHAR2,"20",,,Y,"13"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CALIBRATIONS,ADDITIONAL_NOTES,VARCHAR2,"250",,,Y,"24"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CALIBRATIONS,READINGVALUE#3,VARCHAR2,"20",,,Y,"7"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CALIBRATIONS,TIMESTAMP,DATE,"7",,,N,"1"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CALIBRATIONS,NOTE,VARCHAR2,"250",,,Y,"19"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CALIBRATIONS,USRNAME_APP,VARCHAR2,"50",,,Y,"20"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CALIBRATIONS,NOTE_APP,VARCHAR2,"250",,,Y,"22"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CALIBRATIONS,BATCH,VARCHAR2,"20",,,Y,"23"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CALIBRATIONS,RESULTVALUE#5,VARCHAR2,"20",,,Y,"15"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CALIBRATIONS,READINGVALUE#1,VARCHAR2,"20",,,Y,"5"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CALIBRATIONS,READINGVALUE#2,VARCHAR2,"20",,,Y,"6"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CALIBRATIONS,APPLICATION,VARCHAR2,"50",,,N,"2"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CALIBRATIONS,RESULTVALUE#4,VARCHAR2,"20",,,Y,"14"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CALIBRATIONS,USRFULLNAME_APP,VARCHAR2,"50",,,Y,"21"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CALIBRATIONS,READINGVALUE#5,VARCHAR2,"20",,,Y,"9"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CALIBRATIONS,RESULTVALUE#1,VARCHAR2,"20",,,Y,"11"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CALIBRATIONS,RESULTVALUE#2,VARCHAR2,"20",,,Y,"12"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CALIBRATIONS,STATION,VARCHAR2,"50",,,N,"3"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CALIBRATIONS,TESTTYPE,VARCHAR2,"25",,,N,"4"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CALIBRATIONS,READINGVALUE#6,VARCHAR2,"20",,,Y,"10"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CALIBRATIONS,USRNAME,VARCHAR2,"50",,,N,"17"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CALIBRATIONS,READINGVALUE#4,VARCHAR2,"20",,,Y,"8"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CALIBRATIONS,RESULTVALUE#6,VARCHAR2,"20",,,Y,"16"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CAMERA_NET,BUONI,NUMBER,"22",,,N,"5"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CAMERA_NET,SCARTI,NUMBER,"22",,,N,"6"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CAMERA_NET,NOME_CONTROLLO,VARCHAR2,"255",,,N,"2"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CAMERA_NET,SUPPORTOOCV,NUMBER,"22",,,N,"4"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CAMERA_NET,PORTA,NUMBER,"22",,,N,"3"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CAMERA_NET,IP,VARCHAR2,"25",,,N,"1"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CAMERA_NET,STORICOLED,VARCHAR2,"8",,,N,"7"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CERES_AUDIT,DESCRIPRION,VARCHAR2,"255",,,Y,"5"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CERES_AUDIT,NOTE,VARCHAR2,"4000",,,N,"9"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CERES_AUDIT,EVENTTIME_UTC,DATE,"7",,,N,"1"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CERES_AUDIT,USRFULLNAME,VARCHAR2,"80",,,Y,"3"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CERES_AUDIT,OBJNAME,VARCHAR2,"255",,,N,"6"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CERES_AUDIT,FINALVALUE,VARCHAR2,"32000",,,N,"8"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CERES_AUDIT,RETURNCODE,NUMBER,"22","10","0",Y,"4"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CERES_AUDIT,USRNAME,VARCHAR2,"80",,,N,"2"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CERES_AUDIT,INITIALVALUE,VARCHAR2,"32000",,,N,"7"
